input,rle,cost,output
xs0_0,14bo$12b2o$13b2o15$2b2o4b2o$3b2o2b2o$2bo6bo5$b2o$obo$2bo!,4,xp2_0652ze,
xs0_0,4bobo$4b2o$5bo3$3o$2bo2b3o$bo3bo$6bo3$17bo$16b2o$16bobo!,4,xp2_1111zu,
xs0_0,bo$2bo7bobo$3o8b2o$11bo4bo$15bo$15b3o12$18bo$17b2o$17bobo!,4,xp2_gw2596z7,
xs0_0,12bo$11bo$11b3o2$8bo$obo3bobo$b2o4b2o$bo2$8bo$8b2o$7bobo!,4,xp2_011110sz256,
xs0_0,o$b2o$2o3$10bo$9bo$9b3o4$2bobo$3b2o$3bo$9bo$8b2o$8bobo!,4,xp2_333xeezoz3,
xs0_0,13bo$12bo$12b3o3$13bo$12bo$12b3o2$8b3o$8bo$9bo$2o$b2o$o!,4,xp2_77zzy6u,
xs0_0,o$b2o$2o6$4bo$4b2o$3bobo3b2o$8b2o$10bo7$2b2o$3b2o$2bo!,4,xp2_oy3fz1,
xs0_0,bo6bo$2bo4bo$3o4b3o7$10b3o$12bo$11bo$15b2o$14b2o$16bo!,4,xp2_4alla4zzy7e,
xs0_0,8bo$7bo$2bo4b3o$2b2o$bobo4$2o$b2o$o$5b2o$4b2o$6bo!,4,xp2_y2sy32596zoz30888,
xs0_0,obo$b2o$bo5$10bo$10bobo$10b2o5$2b3o$4bo2bobo$3bo3b2o$8bo!,4,xp2_y66996z77zx652,
xs0_0,11bo$9bobo$10b2o$14bo$13bo$13b3o10$20bo$19b2o$bo17bobo$b2o$obo!,4,xp2_7zzy7f,
xs0_0,7bo$7bobo$7b2o3$7bo$5b2o$6b2o4$3o3b3o$2bo3bo$bo5bo!,4,xp2_7zzybs,
xs0_0,9bobo$o8b2o$b2o7bo$2o2$18b3o$3bo14bo$3b2o14bo$2bobo!,4,xp2_7y0u,
xs0_0,17bo$15b2o$16b2o2$7bobo$8b2o$8bo5$obo$b2o$bo3$3b2o$3bobo$3bo!,4,xp2_7y1ezzy9444,
xs0_0,6bo$5bo$bo3b3o$2bo$3o5$10bo$8b2o$9b2o5$6bo$5b2o$5bobo!,4,xp2_7zzy6s,
xs0_0,12bo$11bo$2bo8b3o$obo4b2o8bo$b2o3bobo6b2o$8bo7b2o!,4,xp2_6952zzycss,
xs0_0,20bo$19bo$19b3o$5bo$3b2o$4b2o2$o$b2o$2o6$9b2o$8b2o$10bo!,4,xp2_oy26996z3,
xs0_0,bo$2bo$3o12$18bo$17b2o$17bobo8$10b2o$4b2o3b2o$5b2o4bo$4bo!,4,xp2_352zy97y1e,
xs0_0,4bo$2b2o$3b2o3$obo6b3o$b2o6bo$bo8bo$6bo$4b2o$5b2o!,4,xp2_0111zfyhcik8,
xs0_0,bo$o$3o$6bo$5bo7bobo$5b3o5b2o$14bo2$3b2o$2bobo$4bo!,4,xp2_ya333zzxeez7,
xs0_0,23bo$23bobo$23b2o4$23b3o$23bo$24bo5$bo$b2o9b3o$obo9bo$13bo!,4,xp2_77zybu,
xs0_0,o$b2o$2o$10bo$9bo$9b3o5$15bobo$15b2o$16bo2$12b2o$12bobo$12bo!,4,xp2_7zzw4aaraa4,
xs0_0,o5bo$b2o2bo$2o3b3o3$9bo$8b2o$8bobo6$11b2o$10b2o$12bo!,4,xp2_111wf,
xs0_0,5bobo$6b2o$2o4bo$b2o$o$4b2o$4bobo$4bo8$13b3o$13bo$14bo!,4,xp2_fzy3253,
