input,rle,cost,output
xs0_0,bo$b2o$obo$7bobo$8b2o$8bo$12bo$12b2o$11bobo!,3,xp2_wccya2552zwszz66,
xs0_0,6bobo$7b2o$7bo3$7bo$7b2o$6bobo9$bo$b2o$obo!,3,xp2_s01110szzy2888zy070ggg07z0cc,
xs0_0,4bobo$5b2o$5bo$bo$b2o$obo13$21bo$20b2o$20bobo!,3,xp2_33xewgzg88gx343y7696z011,
xs0_0,5bobo$5b2o$obo3bo$b2o$bo11$15bo$14b2o$14bobo!,3,xp2_s01110szw222y18k8,
xs0_0,obo$b2o9bo$bo9b2o$11bobo2$bo$b2o$obo!,3,xp2_y033zzyaciczg88gz011y5ggg070gggzy44a6y1ezx33,
xs0_0,2bo$2o$b2o3$2b2o$3b2o$2bo3$14b2o$13b2o$15bo!,3,xp2_x33z66y233zy1e,
xs0_0,b2o$2b2o$bo2$5b2o$4b2o$6bo4$2o$b2o$o!,3,xp2_y0g8g111zw8881yaccz7y17y2ooy32552zsy1szw222,
xs0_0,2o4b2o$b2o2b2o$o6bo$10b2o$9b2o$11bo!,3,xp2_s01110sxcczw222,
xs0_0,obo$b2o$bo3$12bobo$12b2o$13bo3$12bo$11b2o$11bobo!,3,xp2_653zx2331,
xs0_0,2o4b2o$b2o2b2o$o6bo4$b2o$2o$2bo!,3,xp2_o48h110sz011zzw4a53,
xs0_0,obo10bobo$b2o10b2o$bo12bo3$14bo$13b2o$13bobo!,3,xp2_s01110szgz30888033,
xs0_0,6bobo$6b2o$obo4bo$b2o$bo4$3bo$3b2o$2bobo!,3,xp2_ggg070gggzy0ey966y4222zyf7,
xs0_0,2o4b2o$b2o2b2o$o6bo5$10b2o$9b2o$11bo!,3,xp2_wgggx2596wooze,
xs0_0,3bo$4b2o$3b2o3$2o3b2o$b2o3b2o$o4bo!,3,xp2_352y37,
xs0_0,2bo$3b2o$2b2o3$2o$b2o$o2$14b2o$13b2o$15bo!,3,xp2_s01110szw222w8kk8y133,
xs0_0,10bobo$11b2o$11bo3$10bo$10b2o$9bobo$bo$b2o$obo!,3,xp2_352xey6gggzy966zw6952zyioo,
xs0_0,12bo$10b2o$11b2o$o$b2o$2o2$5bo$3b2o$4b2o!,3,xp2_70gggzey3222zw111,
xs0_0,7bo$o4b2o$b2o3b2o$2o22$10b2o$9b2o$11bo!,3,xp2_s01110szw222zy44aa4zyacic,
xs0_0,obo$b2o$bo10bobo$12b2o$13bo3$12bo$11b2o$11bobo!,3,xp2_6996xs,
xs0_0,5bobo$5b2o$obo3bo$b2o$bo3$3bo$2b2o$2bobo!,3,xp2_33z7,
xs0_0,obo$b2o$bo3$bo$b2o9bo$obo8b2o$11bobo!,3,xp2_s0111wooxciiczw222,
xs0_0,6bo$4b2o$5b2o2$b2o$2o$2bo5$4b2o$3b2o$5bo!,3,xp2_s01110szwcc,
xs0_0,17bobo$17b2o$18bo$bobo$2b2o$2bo3$bo$b2o$obo!,3,xp2_6996zymggg070gggzyqezya4662zyb66zy66996,
xs0_0,8bobo$8b2o$9bo3$10bo$9b2o$9bobo2$bo$b2o$obo!,3,xp2_ccxs01110szwcc,
xs0_0,o$b2o$2o3$2b2o$3b2o$2bo4$3b2o$2b2o$4bo!,3,xp2_y4s01110ciczy54aa4y14aa4zwgggy5696yc8kozeyo253,
xs0_0,8bo$2bo3b2o$2o5b2o$b2o3$2b2o$3b2o$2bo!,3,xp2_111zy2s,
xs0_0,7bobo$7b2o$8bo3$9bo$8b2o$8bobo8$bo$b2o$obo!,3,xp2_ggg070gggwszy0e,
xs0_0,bo$b2o$obo3bo$5b2o$5bobo3$11bo$10b2o$10bobo!,3,xp2_gw696z3,
xs0_0,6bo$5b2o$bo3bobo$b2o$obo$14bo$13b2o$13bobo!,3,xp2_ybooyb7y17zyqozym4440h0444y1ccw4a53zcicy6ccyb3x66zy1cicy0444w7z4aa4y14aa4y9s01110szy1696yg222,
xs0_0,4b2o$3b2o$5bo2$2o$b2o$o6$8b2o$7b2o$9bo!,3,xp2_33zy3ezx1110s0111,
xs0_0,o$b2o4bo$2o3b2o$6b2o14$13b2o$12b2o$14bo!,3,xp2_y3696wgzx888y06521yb888zye66y370ggg07z352zyc33,
xs0_0,o13bo$b2o9b2o$2o11b2o2$9bo$10b2o$9b2o!,3,xp2_y4696zs01110szw222,
